LOCODE,LAT,LON
ITODB,41.0667,17.0833
ITMND,38.2,13.3333
ITODG,41.1167,13.8833
ITMLS,42.35,11.6167
ITRSM,44.15,9.65
ITUGG,45.6,13.7667
ITNAP,40.8333,14.25
ITNTT,41.4667,12.6833
ITNLI,44.2,8.4333
ITNSR,40.15,16.5333
ITNUM,43.5167,13.6167
ITOGN,36.9833,15.25
ITOLB,40.9167,9.5167
ITOBT,42.45,11.2167
ITPMO,38.1167,13.3667
ITPLN,40.0333,15.2833
ITPMM,38.35,15.85
ITAOA,39.35,16.0333
ITPTI,38.1333,14.9667
ITPED,43.1,13.8333
ITPES,43.9,12.9167
ITPSR,42.4667,14.2333
ITPRR,40.6333,14.3833
ITPIA,42.5667,10.0667
ITISB,37.1167,15.25
ITPIZ,38.7333,16.1667
ITZQQ,41.0,17.2167
ITPOM,41.6667,12.5
ITPNZ,40.9,12.9667
ITORL,38.1,13.5333
ITPTC,40.8167,14.3333
ITPGL,38.2333,16.2167
ITPCN,40.6,8.2
ITPTH,42.3833,11.2
ITPFX,39.05,9.0
ITPVT,45.05,12.3667
ITPPF,37.5667,12.9
ITPRF,43.4333,13.6667
ITSIG,43.1833,13.8
ITPPT,44.9333,12.3667
ITPOQ,45.05,12.25
ITPPL,36.6833,15.1333
ITPRW,44.05,9.85
ITPZL,36.7167,14.85
ITOZI,37.65,15.1833
ITPIM,39.9,15.7833
ITPRL,37.15,15.1833
ITRPO,44.35,9.2333
ITREC,44.3667,9.15
ITREG,38.1,15.65
ITRCE,43.9833,12.65
ITRMI,44.0667,12.5833
ITRMG,44.1,9.7333
ITRPT,37.7333,15.2
ITRTS,44.2667,9.4167
ITROC,38.3167,16.4
ITGSV,43.3833,10.4333
ITSLC,37.95,15.7
ITSDB,42.95,13.8833
ITSFE,41.2333,13.0833
ITSFM,40.2667,18.3333
ITSMK,40.2833,14.95
ITAMN,39.9833,9.6833
ITSLA,38.5667,14.8667
ITSMA,42.0333,11.85
ITSPA,37.1,15.25
ITSTE,41.2333,9.1833
ITNTA,39.0667,8.45
ITSSF,43.8333,7.8833
ITTEF,38.0167,14.35
ITPRH,40.0667,15.6333
ITLLT,40.8667,17.4167
ITSVN,44.2833,8.5
ITLEA,39.8167,15.7833
ITSRH,40.05,15.4833
ITURI,41.25,13.7
ITSCK,37.5167,13.05
ITSLL,38.25,15.7167
ITSCO,36.8833,14.4333
ITSEG,43.7167,13.2167
ITNTE,44.2667,9.4
ITRRV,38.2,13.2333
ITSID,38.2667,16.3
ITSLV,42.5667,14.0833
ITSOO,38.6833,16.55
ITNGA,41.25,13.4333
ITRNS,44.2333,8.4167
ITTTN,40.9333,8.2167
ITTAO,37.85,15.2833
ITTAR,40.4833,17.2333
ITTRI,37.9833,13.7
ITSNR,38.15,13.0833
ITTCS,40.0333,18.45
ITTRH,38.25,15.6333
ITTGV,40.8167,14.05
ITTRU,39.9167,18.15
ITICA,41.6333,12.4667
ITTVC,45.8167,13.2667
ITTPS,38.0167,12.4833
ITTCC,39.8667,16.5333
ITVDL,44.2667,8.45
ITVCE,45.4333,12.3333
ITVEN,43.7833,7.6
ITVZN,44.1333,9.6833
ITVSG,38.2167,15.6333
ITVT3,38.235485,15.4328209
ITVTI,44.4333,8.75
ITULE,45.6,13.8
ITTRS,45.6523603,13.6483738
ITAAL,44.63333,8.78333
ITCCB,39.1,9.517
ITCLQ,40.61667,9.75
ITCSJ,42.83333,13.31667
ITCXZ,39.83333,18.33333
ITFAL,43.6166734,13.3637398
ITFME,42.417,14.283
ITFOR,37.983,12.417
ITIOA,43.3,13.733
ITISN,41.05,8.267
ITMDC,44.05,10.05
ITMLZ,38.2207102,15.2419327
ITMNF,45.8050468,13.5331727
ITMNP,40.9525166,17.2985559
ITMSN,38.1666,15.55
ITOTN,42.3522441,14.4028113
ITOTO,40.1438978,18.4911678
ITPCH,41.9468998,16.0127759
ITPNG,45.7558,13.2286
ITPTZ,40.26667,17.9
ITPUC,37.217,15.2
ITRAN,44.4183598,12.2035294
ITRIN,38.533,14.833
ITSAL,40.6824408,14.7680961
ITSCW,39.65,16.55
ITSIR,37.0754739,15.2865861
ITSMJ,37.61667,15.16667
ITSTR,38.803377,15.2326454
ITTLY,44.433,12.233
ITTNI,41.2774857,16.4178334
ITVIA,43.8657267,10.2513103
ITVIE,41.8824764,16.1767489
ITVVA,38.6757774,16.0983488
JESAB,49.1833,-2.1667
JESCJ,49.1667,-2.0667
JESTH,49.1833,-2.1
LTBOT,55.169438,23.881275
LTMLM,55.7167,21.1167
LTMOM,55.7167,21.1
LTPLM,55.7167,21.0833
LTKLJ,55.7032948,21.1442795
LUBKM,49.5333,6.35
LUEZT,49.5,5.9833
LUZXC,49.8333,6.3167
LUHDK,50.15,6.0
LUMRT,49.7,6.4833
LUWLG,49.6,6.4
LVAIN,57.8667,24.3667
LVAIZ,56.6,25.2167
LVB9G,56.7333,24.3833
LVEGE,57.1667,23.2167
LVJPS,56.4833,25.85
LVUTY,56.7833,27.6667
LVLMS,57.0,23.5167
LVLPX,56.5167,21.0167
LVBNH,56.55,27.7167
LVZVT,56.9,24.0333
LVMRX,57.3333,23.1
LVORE,56.8,24.6167
LVROP,56.9667,24.6333
LVRUM,56.8667,24.25
LVSAL,57.75,24.35
LVSKU,57.3167,24.4333
LVSTO,56.9333,24.3833
LVXRT,56.8667,24.0667
LVLM8,57.7667,24.8
LVJUR,56.3,20.98333
LVKLK,57.73333,22.58333
LVKVZ,57.78333,24.35
LVPAV,56.88333,21.16667
LVPVT,56.883,21.183
LVRIX,56.9496487,24.1051865
LVROJ,57.5,22.8
LVVNT,57.4,21.5333
LVZJA,56.95,23.75
MCMCM,43.7333,7.4167
MDGIU,45.4667,28.1833
MEBAR,42.0833,19.0833
MEBIJ,42.45,18.6667
MEBUD,42.2833,18.8333
MEHNO,42.45,18.5333
MEIGL,42.4667,18.5167
MEKOT,42.4167,18.7667
MEPVC,42.2,18.9333
METIV,42.4333,18.7
MEULC,41.9167,19.2
MEZEL,42.45,18.5833
MERSN,42.517,18.7
MKDKJ,41.4,22.2333
MKSNI,41.85,21.9333
MKNOD,41.217,22.7
MKRAD,41.65,22.5
MTBAL,35.9,14.45
MTBZE,35.8333,14.5333
MTDMP,35.8167,14.55
MTFLO,35.8833,14.5
MTGZI,35.9,14.4833
MTKIR,35.8333,14.4833
MTDIS,35.8333,14.5333
MTMSA,35.8667,14.4833
MTMSX,35.9,14.5
MTMSS,35.8667,14.55
MTMAR,35.8333,14.5333
MTMGZ,36.0167,14.2833
MTSPB,35.9333,14.3833
MTSLM,35.9,14.5
MTTAR,35.85,14.5
MTMLA,35.8833,14.5
MTMRF,35.98333,14.33333
MTMSC,35.86667,14.56667
NLARI,51.5,5.6333
NLAWD,51.85,4.4167
NLALK,52.6333,4.75
NLALM,52.35,6.6667
NLAER,52.3667,5.2167
NLAPN,52.1333,4.6667
NLAMR,52.0,5.4667
NLAME,52.15,5.3833
NLAMS,52.4,4.8167
NLANP,52.8667,4.8667
NLAPP,53.3167,6.8667
NLARC,51.4833,6.1833
NLBSL,51.2667,6.0333
NLBFD,51.3167,6.1167
NLBEM,51.9,5.9
NLBZM,51.5,4.3
NLBST,51.5,5.4
NLBNN,51.8667,5.7833
NLBOG,52.0833,4.75
NLBON,51.0333,5.8167
NLBOR,51.4167,3.7167
NLBOT,51.8833,4.2833
NLBRD,51.5667,4.8
NLBRS,51.3833,3.5667
NLBHS,51.6833,3.75
NLSSO,52.2,6.1333
NLCPD,52.75,4.65
NLCDP,53.15,4.8833
NLDST,51.8833,5.6667
NLDEL,52.2667,6.7167
NLDZL,52.5167,6.9333
NLDHR,52.95,4.7667
NLDWA,51.9167,5.65
NLDBR,51.5667,3.5
NLDOR,51.7833,4.6333
NLND5,51.6833,3.9833
NLDUM,51.85,5.4333
NLEIN,51.45,5.4667
NLEKK,51.5,5.4667
NLQCU,51.9167,5.85
NLANK,51.4,3.75
NLGSS,52.9863205,6.8460424
NLGET,51.8833,5.9667
NLGUN,51.9,4.9
NLGRK,52.1333,4.5667
NLHFN,51.8167,5.2167
NLHAN,51.4333,4.0
NLHGS,51.8167,4.8667
NLHXG,51.8167,4.8333
NLHAR,53.1833,5.4333
NLHSK,52.1333,5.75
NLHZK,51.5,4.7333
NLHLM,51.4833,5.6667
NLHVK,51.4833,5.1333
NLHVH,51.9667,4.1167
NLHLW,53.3833,5.8833
NLHKK,53.2167,6.5
NLIJM,52.4667,4.6
NLISM,52.5667,5.9167
NLSL7,51.4833,5.9
NLKNT,51.7,5.7
NLKRD,51.7667,5.3333
NLKLZ,52.7333,7.0
NLIJK,51.4333,4.1167
NLKAI,51.9167,4.6
NLTTE,52.2833,6.2667
NLLEN,52.1622894,5.9887781
NLLIJ,52.35,4.7667
NLLTO,51.8,5.4667
NLMAK,53.05,5.4
NLGE7,51.8667,5.2833
NLMDI,52.5481066,4.9109338
NLMIE,51.4333,5.6167
NLMOE,51.6833,4.5667
NLMOL,51.7667,5.8667
NLNST,51.7667,5.75
NLNDB,52.2667,5.05
NLNTJ,51.6331438,3.7007154
NLNIU,51.4667,3.7333
NLNIE,51.9667,4.6167
NLN8W,51.7,3.9
NLNGV,52.2833,5.0333
NLNZ8,51.9,4.95
NLNWJ,51.7167,3.8
NLNDL,52.25,4.4333
NLOOS,51.65,4.8833
NLOMH,53.3833,6.1667
NLOSS,51.7667,5.5333
NLA2Z,51.85,4.7
NLOGA,53.0,5.55
NLPHL,51.1833,5.8667
NLPER,51.8833,4.3833
NLPTG,51.8667,4.4
NLRIJ,52.8667,5.5
NLRSH,52.25,4.7167
NLROC,51.8667,4.0667
NLRTM,51.9167,4.5
NLSVG,51.2333,3.8
NLSCH,52.7833,4.7833
NLSRD,51.7333,3.85
NLZE5,51.55,4.1
NLSCE,52.1,4.25
NLSMO,53.4833,6.1667
NLSRL,52.7333,4.6333
NLGRA,51.7833,4.6167
NLGRZ,52.0,4.1667
NLHTB,51.7,5.3167
NLSMG,51.6333,5.35
NLANC,52.6667,4.7833
NLSWK,51.8167,4.95
NLSLD,51.8167,4.7667
NLSLU,51.2833,3.8333
NLSON,51.5,5.5
NLSCA,51.6667,5.05
NLSAT,51.7333,4.25
NLSVN,51.5833,4.0
NLSDN,52.0667,6.1833
NLSPT,52.6167,4.8167
NLSRE,51.9,4.75
NLSRT,52.9333,4.9833
NLTHD,52.0333,4.1667
NLTMZ,53.3,7.0333
NLTNZ,51.4667,3.8167
NLTUL,51.8167,5.2333
NLNPZ,53.4333,6.55
NLVKS,51.5,3.5
NLNEV,51.7833,5.1167
NLVER,51.55,3.6667
NLVEN,51.3667,6.1667
NLVVL,53.2167,6.4833
NLVWD,53.0333,7.1167
NLVLI,51.45,3.7
NLVKR,51.6667,4.2833
NLWSO,51.3833,4.0333
NLWAS,51.5333,6.0833
NLWHZ,53.1833,6.65
NLWBO,52.15,5.1333
NLWBK,52.85,6.6
NLWIG,52.3167,6.0167
NLMKM,53.05,5.3833
NLWKU,52.9833,5.45
NLWMO,52.5,4.8167
NLWCM,51.8167,5.0
NLZEW,52.35,5.55
NLZVG,51.7333,5.5667
NLZOU,52.1167,4.5
NLAAL,51.95,5.533
NLAAM,52.2621639,4.7619222
NLABL,51.8703366,4.6702024
NLAHO,52.05,4.983
NLAKL,52.5609159,4.7338008
NLAMB,52.267,4.75
NLBAN,52.767,5.75
NLBDA,53.3,5.883
NLBDR,52.217,4.717
NLBEG,52.6610417,4.6318186
NLBEV,52.486963,4.65746
NLBGE,52.25,4.983
NLBGO,52.783,4.85
NLBGW,53.3,7.017
NLBHM,53.283,5.833
NLBIT,51.517,5.15
NLBLE,51.367,6.167
NLBLU,51.667,5.383
NLBNE,50.883,5.733
NLBNH,53.083,5.817
NLBNU,51.233,5.983
NLBNZ,52.45,5.7
NLBRA,51.4,3.867
NLBRI,51.902582,4.1636846
NLBRR,51.8515088,4.5485809
NLBSH,51.567,6.083
NLBTA,53.017,7.2
NLBTS,52.583,4.967
NLBVG,52.75,4.683
NLBVI,52.983,6.483
NLBWE,53.083,5.55
NLBWW,52.95,5.75
NLBZW,52.883,5.567
NLCOE,52.6613567,6.7410616
NLCPI,51.9301505,4.5777053
NLCRI,52.767,5.667
NLCZD,51.367,3.4
NLDEV,52.2660751,6.1552165
NLDHE,51.617,4.267
NLDHK,52.883,4.933
NLDHO,52.717,6.783
NLDKO,52.917,4.8
NLDMK,52.2,4.933
NLDRL,51.967,5.817
NLDRP,52.567,4.85
NLDSI,53.4,6.667
NLDSM,53.3,6.05
NLDSO,52.783,4.9
NLDUG,51.817,5.8
NLDVB,52.85,6.333
NLDVT,52.333,4.917
NLEEM,53.4475,6.801389
NLEFE,52.167,6.233
NLEHU,52.867,5.817
NLELX,51.217,5.8
NLEPL,51.733,5.333
NLERA,52.717,6.933
NLEUR,51.9436775,4.1379495
NLEWK,51.867,5.733
NLEWO,53.133,5.933
NLEXZ,53.067,5.467
NLFAR,53.3230048,6.92796
NLFKP,53.333,6.633
NLGBG,52.617,6.683
NLGDO,52.167,6.367
NLGHO,52.733,6.067
NLGKN,53.25,6.317
NLGLL,50.917,5.733
NLGRW,51.983,4.6
NLGWD,51.517,5.617
NLGWO,53.25,6.65
NLGWU,52.867,6.367
NLHAA,52.3873878,4.6462194
NLHBK,52.483,4.833
NLHGM,52.167,4.583
NLHKM,52.933,6.433
NLHKO,52.017,4.817
NLHLR,52.383,4.683
NLHME,52.617,6.7
NLHMI,52.9,6.4
NLHNZ,51.35,4.0
NLHOT,52.533,6.333
NLHOU,52.0278426,5.1630019
NLHPE,53.183,5.833
NLHPL,51.367,3.65
NLHRD,52.3422025,5.6367423
NLHRE,53.167,6.6
NLHRV,52.9605613,5.9205217
NLHSL,51.8318632,4.13181
NLHSO,52.717,6.8
NLHST,51.5,5.217
NLHSW,51.65,5.467
NLHTM,52.467,6.067
NLHUK,51.867,5.067
NLHUM,51.767,5.85
NLHUN,51.183,5.817
NLHVE,52.767,6.25
NLITR,50.9,5.7
NLKAM,52.55818,5.913891
NLKAT,51.567,3.867
NLKHO,53.25,6.017
NLKHR,52.8,4.883
NLKHV,52.583,5.75
NLKLM,53.283,6.15
NLKLV,53.0,6.517
NLKPE,51.217,5.833
NLKRE,52.8,4.867
NLKRI,52.65,4.85
NLKTN,53.367,6.633
NLKTV,52.5,6.067
NLKWR,52.2,4.417
NLKZV,51.717,4.9
NLLDD,52.1509854,4.5281733
NLLEO,53.117,5.467
NLLES,53.367,6.383
NLLEY,52.518755,5.471217
NLLGD,53.233,6.717
NLLGI,52.85,5.85
NLLID,52.1601144,4.4970097
NLLME,50.867,5.7
NLLNO,52.233,5.0
NLLRU,52.233,4.667
NLLWE,53.283,7.0
NLLWG,51.65,4.667
NLLWO,52.967,5.65
NLLZA,51.717,4.733
NLMAR,52.2318971,6.5000676
NLMDG,52.333,5.117
NLMDU,53.35,6.65
NLMEW,51.513572,6.085318
NLMGT,53.05,4.65
NLMHU,53.35,6.5
NLMJA,52.567,5.917
NLMKE,52.85,5.883
NLMKN,52.467,5.1
NLMLA,51.733,5.917
NLMLR,51.867,6.05
NLMNH,51.8,4.483
NLMNU,53.217,5.667
NLMOK,51.75,5.883
NLMSB,51.1404101,5.888583
NLMSV,51.962398,4.0567997
NLMSW,53.35,6.467
NLMUD,52.333,5.067
NLMWD,53.2,7.0
NLNAM,52.717,6.867
NLNBG,52.083,4.817
NLNBU,52.367,4.667
NLNEC,52.517,4.917
NLNES,53.05,5.85
NLNKK,52.2224835,5.4835625
NLNRG,53.05,6.45
NLNSA,52.267,4.883
NLNSD,53.2,6.933
NLNSU,52.25,4.867
NLNSZ,53.233,7.2
NLNWO,53.25,6.983
NLNZJ,53.0,5.617
NLOBL,51.8189297,4.4272362
NLODL,51.65,5.7
NLODR,52.3,4.9
NLOGP,51.683,4.35
NLOHI,53.033,4.867
NLOHM,53.017,5.6
NLOHW,53.067,5.817
NLOHZ,52.567,5.0
NLOLS,53.133,5.65
NLOME,53.167,6.05
NLORJ,52.083,5.067
NLORL,52.633,4.833
NLOSG,51.533,3.8
NLOSK,53.283,6.783
NLOVG,52.033,5.5
NLOZL,52.8,5.917
NLOZU,52.133,5.067
NLPUM,52.5143815,4.9640611
NLPZI,53.283,6.267
NLQDG,52.2579303,4.5574834
NLQDS,52.3798566,6.2862366
NLRED,51.517,5.017
NLRHD,52.0057368,6.0279594
NLRID,51.870426,4.601732
NLRLA,51.417,4.183
NLROZ,51.904422,4.2471328
NLRST,51.083,5.817
NLRSW,52.2,4.667
NLRTG,52.633,4.883
NLRUT,52.8,5.7
NLSAR,51.8,5.35
NLSBS,53.317,5.967
NLSBU,52.8,4.767
NLSCI,51.9166,4.4
NLSDB,51.617,4.517
NLSDM,52.083,5.05
NLSDW,53.233,6.817
NLSHH,51.9525204,4.8432204
NLSHO,52.6,4.883
NLSKG,52.817,5.85
NLSKL,52.683,6.833
NLSKM,52.15,4.85
NLSKW,51.983,5.183
NLSLO,53.217,6.8
NLSLT,52.9,5.65
NLSMI,52.95,6.45
NLSMV,52.783,4.717
NLSMZ,53.183,6.95
NLSNN,51.6,4.1
NLSOP,52.817,4.717
NLSPI,51.855845,4.299208
NLSPV,52.8,4.717
NLSWL,53.333,6.45
NLSZL,52.817,5.8
NLTHE,53.0,4.783
NLTKM,51.85,6.1
NLTKW,53.05,5.5
NLTOK,52.683,5.683
NLTRO,53.033,5.783
NLTSL,53.4,5.35
NLTWA,53.217,6.933
NLUFE,52.783,6.283
NLUMO,51.0,5.767
NLUTG,52.533,4.717
NLUTR,52.3,5.083
NLVAR,52.517,6.383
NLVEL,52.4666,4.65
NLVIE,51.5964371,6.0071434
NLVLA,51.9120668,4.3494366
NLVNO,52.717,6.85
NLVRA,52.233,4.783
NLVSN,52.467,4.65
NLWAA,51.3878333,5.4432025
NLWDE,51.417,4.05
NLWEL,51.55,6.1
NLWEU,51.85,5.817
NLWGD,52.55,4.783
NLWGR,52.85,5.017
NLWHD,51.533,3.9
NLWHO,53.367,6.417
NLWHU,53.35,6.433
NLWKP,51.517,3.433
NLWLK,51.6878954,5.0574822
NLWNS,53.333,6.517
NLWOR,52.0798287,4.8627239
NLWRG,52.933,5.033
NLWRP,53.167,5.6
NLWSP,52.3080507,5.0406217
NLZBO,53.167,6.867
NLZDL,53.1,6.683
NLZHO,52.317,4.617
NLZLD,51.5,3.467
NLZPO,52.7,6.867
NLZPS,52.733,4.683
NLZUT,52.142736,6.1960584
NLZWI,51.8105978,4.6272719
NLZWN,52.733,6.683
NOAAA,67.8833,12.9833
NOABE,58.2333,6.6667
NOABV,64.7333,11.1833
NOAFT,58.1167,7.0333
NOAGO,60.4,5.0167
NOAGK,66.7167,13.4833
NOAKK,70.7833,23.45
NOAKM,59.25,5.1667
NOALE,58.2333,8.0167
NOAES,62.4667,6.15
NOALF,69.9667,23.2333
NOAAV,60.4167,6.4167
NOALV,62.4833,6.3833
NOAND,62.5667,7.7
NOADN,69.3167,16.1333
NOAFS,68.3333,15.4333
NOANS,63.6333,9.0
NOARH,59.15,6.1667
NOARD,61.2333,7.7
NOARE,58.45,8.7667
NOARF,61.0167,6.3833
NOARM,70.05,20.6333
NOATA,58.8667,9.35
NOATL,61.35,4.8833
NOAUK,62.8167,6.9
NOAUE,63.2667,8.5167
NOAUL,60.9,7.1833
NOASV,60.1,5.15
NOAVA,59.35,5.2667
NOAVE,63.05,7.6667
NOBLS,61.2,6.5333
NOBLL,68.3333,16.8333
NOBSD,68.0667,13.55
NOBAF,69.2333,19.2333
NOBAL,58.0333,7.15
NOBJF,70.6333,29.7167
NOBEL,69.7833,18.7667
NOBGO,60.3833,5.3167
NOBFJ,70.25,21.7833
NOBVG,70.85,29.1
NOBJY,68.9833,16.5333
NOBKV,68.55,17.55
NOBJD,61.0833,5.8333
NOBJX,59.7833,10.5
NOBJU,63.75,9.75
NOBLO,68.6,15.3833
NOBLV,60.5333,4.8833
NOBOO,67.2833,14.3667
NOBOG,68.5167,16.9833
NOBON,68.2167,16.0667
NOOYB,67.9,15.1833
NOBOK,59.2167,5.4333
NOBOM,59.6,5.2167
NOBOE,59.3667,5.2833
NOBOS,68.7667,16.1667
NOSBT,66.0,12.65
NOBTN,61.6167,5.0667
NOBTH,69.5167,17.9
NOBOV,60.7,4.9167
NOBRN,59.9,5.1
NOBSF,64.1833,10.35
NOBRV,62.6,6.4333
NOBVR,59.0833,5.9
NOBVB,70.5833,22.2833
NOBKS,63.6833,9.6833
NOBRH,69.6,18.0333
NOBTS,68.2333,14.8667
NOBVK,59.05,9.7
NOBNN,65.4667,12.2
NOBUG,69.9667,29.6333
NOBUF,69.9333,22.05
NOBUV,63.3117075,10.1863673
NOBYN,59.3,5.3
NOBYS,61.3833,5.6667
NOBYR,60.9,4.8333
NODFJ,69.9833,19.4
NODSF,61.3667,5.4167
NODIM,59.95,5.9833
NODIR,58.8333,6.1667
NODJU,69.75,20.5
NODOL,63.65,8.7833
NODRG,68.0333,16.0667
NODRM,59.7333,10.2333
NODRK,59.65,10.6167
NODUS,59.0,5.65
NODYL,69.0167,17.4333
NODYD,61.7667,5.1833
NODYR,63.7667,8.8333
NOEGE,58.45,6.0
NOEGG,62.3167,5.6333
NOEIF,59.0667,9.7
NOEDE,62.9,7.45
NOEDS,60.25,5.0667
NOEDT,68.7333,14.5833
NOEDF,60.4667,7.0667
NOEDD,62.2667,7.1667
NOEIL,60.7167,5.7833
NOEKF,60.7,5.55
NOEIK,61.5833,5.4667
NOELO,60.2333,5.75
NOEVV,60.9833,5.0833
NOELL,62.5,6.3333
NOELN,62.85,7.1333
NOENG,59.6833,10.5333
NOERF,59.3333,6.2167
NODDY,69.1167,17.75
NOESP,59.3167,5.6667
NOETN,59.65,5.9167
NOEVT,68.0167,16.0
NOEYD,58.4833,8.8667
NOFAX,59.9333,8.8
NOFAN,58.0833,6.8
NOFAU,67.25,15.3833
NOFED,60.7667,4.7
NOFSV,67.4333,14.7667
NOFND,67.25,15.4167
NOFIN,66.1833,13.7833
NOFNY,59.1667,5.8
NOFNE,69.2167,17.9667
NOFSK,62.1,5.55
NOFST,62.45,6.2833
NOFBL,68.4333,14.8167
NOFIT,59.9167,5.3167
NOFYS,61.4,6.7333
NOFJL,68.55,16.5
NOFSD,60.2167,5.9667
NOFLA,60.8667,7.1167
NOFLY,60.5333,5.25
NOFFD,58.2833,6.65
NOFLM,62.6833,6.2333
NOFRO,61.6,5.0167
NOFLO,60.4167,5.2333
NOFOL,63.9833,11.1
NOFDE,61.45,5.8333
NOFNS,68.8667,17.4667
NOFON,66.7333,13.5167
NOFOR,58.9,6.0833
NOFSL,70.7167,23.8167
NOFRS,58.8833,5.75
NOFOS,62.3333,5.6333
NOFOI,58.9333,9.4667
NOOLT,58.8333,6.3
NOFRK,59.2,10.9167
NOFKG,60.5167,5.2333
NOFOA,63.9833,9.0833
NOFUS,60.2,5.6167
NOGAM,71.05,28.25
NOGPN,61.4,7.3
NOGIK,59.3167,5.3833
NOROM,62.25,5.55
NOGJV,71.1,25.3833
NONZL,60.2,5.0333
NOGLO,66.8,13.9333
NOGOO,62.4667,6.0167
NOGRV,60.5167,6.7
NOGRD,68.1167,13.5
NOGTD,58.3333,8.5833
NOGRP,63.2167,7.6
NOGOT,68.9667,16.25
NOGRF,68.6833,17.1167
NOGRY,69.3667,17.0833
NOGRS,62.5333,6.3667
NOGUD,60.85,6.8167
NOGHV,61.5833,5.0
NOGUR,62.2333,5.5667
NOGUT,65.0833,11.8167
NOHAL,59.1,11.3667
NOHLS,63.05,8.2167
NOHSA,66.7333,13.5167
NOHAZ,59.8,5.7167
NOHAN,59.5833,10.6167
NONIA,63.6833,8.8
NOHFL,67.4,15.5333
NOHFT,70.65,23.6667
NOHOT,60.4333,5.1
NOHAE,69.9667,19.6167
NOHRI,62.3667,6.0333
NOHRS,62.8833,6.95
NOHRD,68.7833,16.5333
NOHVK,70.4667,22.15
NOHAU,59.4,5.25
NOHSV,58.0333,6.9833
NOHVI,59.3,5.3167
NOHAV,71.0,24.6667
NOHEK,68.4,16.8333
NOHLE,58.8667,6.15
NOHKR,58.9,9.4
NOHSY,62.0833,6.8667
NOHEL,58.4667,5.8667
NOHNE,66.2333,13.6333
NOHEN,68.15,14.2167
NOHEF,64.0,10.0333
NOHER,61.1833,6.8333
NOHRO,65.9833,12.3
NOHRY,59.1167,9.6167
NOHET,59.9167,5.7833
NOHRR,59.1,9.5667
NOHES,63.5667,9.2
NOHJL,59.2333,6.1833
NOHJJ,62.7833,7.4833
NOHJO,62.35,6.0667
NOHOF,59.55,10.0333
NOHOG,67.1333,15.0167
NOHOA,63.3167,9.15
NOHLL,58.0833,7.8167
NOHOL,59.4833,10.3
NOHOK,63.4,10.7667
NOHVG,70.9667,25.9667
NOHRV,60.5167,5.3
NOHOO,60.4333,5.1667
NOHOR,59.4,10.4833
NOHSL,60.2333,6.6167
NOHYR,61.2167,6.05
NOHLB,59.7833,5.8
NOHHA,60.1167,5.2
NOHMV,70.25,21.7833
NOHUD,62.3667,6.4167
NOHUS,59.8667,5.7667
NOHSO,59.3333,5.3
NOHSS,69.5333,17.6667
NOHOY,59.2333,10.45
NOHVS,59.0833,10.45
NOHYL,61.1667,5.2833
NOIGE,65.6833,12.1333
NOIGL,61.8333,4.9333
NOIKR,62.3833,6.55
NOISY,71.0833,24.0667
NOIDR,67.0333,14.0167
NOINN,67.9667,15.9167
NOINV,61.85,6.6167
NOJAN,69.7333,30.1
NOJOY,59.25,10.4667
NOJEL,59.3333,6.0167
NOJON,60.2667,6.2333
NOJOS,58.3167,6.35
NOJOV,69.6,19.8167
NOKAB,68.2167,14.4833
NOKDF,69.6833,18.7333
NOKVG,61.7667,4.8833
NOKAN,61.9333,5.45
NOKMO,59.4667,10.6833
NOKMN,70.55,23.15
NOKAR,59.2667,5.5167
NOKAH,69.4,18.15
NOKPG,61.1667,7.2333
NOKIL,66.7333,13.9
NOKIV,60.3667,6.7167
NOKIR,58.2333,6.5333
NOKKN,69.7167,30.0333
NOKJE,67.5167,14.7667
NOKJF,70.9333,27.3333
NOKMS,59.1667,10.3667
NOKJK,68.0833,16.35
NOKJB,58.9,9.4833
NOKLE,60.4167,5.2333
NOKRV,60.3667,5.15
NOKBV,68.7333,14.5333
NOKLD,63.45,10.4167
NOKGF,70.7167,29.3167
NOKOP,59.2833,5.3
NOKRA,58.8667,9.4
NOKRS,58.1333,7.9833
NOKSU,63.1,7.7333
NOKVL,70.1167,19.9833
NOKVF,58.0333,7.3
NOKVS,70.5,23.9667
NOKVV,67.3,14.3833
NOKDL,60.4833,6.6
NOKIA,63.5667,9.9
NOKSY,59.05,5.4167
NOKYR,63.2833,9.0833
NOLVG,60.3833,5.3
NOLAD,59.0,9.7333
NOLAG,59.6167,5.25
NOLAN,62.4333,6.2167
NOLAO,59.5,10.3833
NOLGS,63.55,10.8833
NOLRD,61.1,7.45
NOLRK,59.3333,10.65
NONZC,62.2167,5.6
NOLAR,59.0333,10.0167
NOLAV,68.75,17.7833
NOLNE,67.7333,14.7667
NOLEF,66.05,12.95
NOLEP,60.1542452,5.2006609
NOLRI,59.7667,5.5
NOLEA,61.1167,5.3333
NOLKN,68.15,13.6
NOLKV,63.6667,10.6167
NOLAS,69.8167,19.9833
NOLAY,69.8167,19.9833
NOLES,69.4333,18.15
NOLRE,65.3667,12.4833
NOLEV,63.75,11.2833
NOLIA,62.35,6.0667
NOLIL,58.2333,8.3667
NOLFF,61.1333,5.2
NOLIT,58.85,9.3
NOLOD,68.4167,15.9833
NOLOE,61.8667,6.8333
NOLON,60.5333,5.4833
NOLOV,66.3667,12.3833
NOLRA,58.8667,5.7333
NOLUR,66.4167,12.8333
NOLUS,61.4333,7.45
