LOCODE,LAT,LON
DERUM,49.983333333333334,8.433333333333334
DERZE,52.71666666666667,14.133333333333333
DES3B,48.86666666666667,9.916666666666666
DESAR,52.15,10.316666666666666
DESCJ,51.2,13.3
DESCV,50.516666666666666,6.466666666666667
DESCW,50.05,10.216666666666667
DESDI,48.6,13.35
DESDT,53.06666666666667,14.266666666666667
DESE8,47.833333333333336,11.3
DESEF,52.46666666666667,11.983333333333333
DESFL,51.3,13.7
DESGW,51.5,6.733333333333333
DESH4,53.9,10.2
DESKN,47.85,12.183333333333334
DESKS,52.083333333333336,11.666666666666666
DESL5,54.233333333333334,13.283333333333333
DESLZ,48.93333333333333,9.85
DESMA,53.9,9.25
DESN2,49.516666666666666,12.233333333333333
DESNC,48.88333333333333,12.35
DESNE,52.31666666666667,9.933333333333334
DESNP,53.86666666666667,13.566666666666666
DESNR,53.03333333333333,11.566666666666666
DESOC,48.75,8.033333333333333
DESPD,52.233333333333334,12.216666666666667
DESPI,53.766666666666666,7.7
DESPS,54.266666666666666,8.933333333333334
DESQJ,50.18333333333333,10.85
DESRA,49.583333333333336,6.566666666666666
DESRI,52.75,9.183333333333334
DESRP,50.65,7.983333333333333
DESSL,52.416666666666664,7.383333333333334
DESTA,53.6,9.483333333333333
DESTS,53.63333333333333,9.516666666666667
DESWF,49.15,9.066666666666666
DESWQ,49.916666666666664,10.133333333333333
DESWS,50.3,11.466666666666667
DESWT,54.266666666666666,10.216666666666667
DESWW,52.266666666666666,10.416666666666666
DESWZ,49.35,11.25
DESXD,49.96666666666667,10.716666666666667
DESXE,48.31666666666667,7.95
DESZ8,49.06666666666667,9.2
DETAE,52.55,11.95
DETAR,49.55,6.583333333333333
DETBN,52.21666666666667,13.216666666666667
DETCN,51.11666666666667,12.016666666666667
DETEJ,47.86666666666667,7.7
DETER,52.11666666666667,9.616666666666667
DETGM,49.86666666666667,9.833333333333334
DETHR,48.56666666666667,10.916666666666666
DETHU,52.31666666666667,10.5
DETJE,54.3,10.6
DETKD,50.18333333333333,7.3
DETLB,51.35,13.216666666666667
DETLT,52.4,13.266666666666667
DETMH,50.1,11.816666666666666
DETMM,49.68333333333333,6.466666666666667
DETNR,53.016666666666666,11.75
DETOS,53.56666666666667,8.283333333333333
DETRD,54.28333333333333,9.7
DETRH,50,7.833333333333333
DETSU,53.18333333333333,10.983333333333333
DETTP,49.95,6.966666666666667
DETWZ,51.43333333333333,12.666666666666666
DEUBG,51.28333333333333,12.05
DEUBT,51.03333333333333,13.833333333333334
DEUCK,53.733333333333334,14.05
DEUDF,52.36666666666667,13.95
DEUEL,52.96666666666667,10.55
DEUES,53,9.066666666666666
DEUH7,49.86666666666667,8.166666666666666
DEUHF,54.46666666666667,13.133333333333333
DEUKI,51.166666666666664,12.433333333333334
DEULM,48.4,10
DEULS,50.75,12.566666666666666
DEUND,47.75,11.733333333333333
DEUPS,53.46666666666667,7.733333333333333
DEURR,48.28333333333333,9.116666666666667
DEUSF,54.3,9.65
DEUTA,50.666666666666664,13.15
DEUTT,48.266666666666666,7.966666666666667
DEV44,51.43333333333333,6.633333333333333
DEVAR,53.4,8.133333333333333
DEVBS,48.45,12.35
DEVEJ,51.78333333333333,14.083333333333334
DEVEN,52.4,8.166666666666666
DEVGF,47.95,10.916666666666666
DEVIU,51.95,10.566666666666666
DEVIW,54.3,13.783333333333333
DEVNA,52.35,7.45
DEVOC,53.233333333333334,10.933333333333334
DEVOL,49.86666666666667,10.233333333333333
DEVRW,54.11666666666667,13.583333333333334
DEVTT,54.56666666666667,13.1
DEVTZ,52.93333333333333,13
DEVVH,50.61666666666667,7.983333333333333
DEWAC,53.666666666666664,7.483333333333333
DEWAR,54.166666666666664,12.083333333333334
DEWAZ,51.1,9.333333333333334
DEWB2,52.666666666666664,13.683333333333334
DEWE5,54.516666666666666,9.183333333333334
DEWEE,53.166666666666664,7.35
DEWES,51.666666666666664,6.616666666666667
DEWGQ,48.15,8.8
DEWHP,51.45,10.666666666666666
DEWIE,53.45,7.583333333333333
DEWIF,53.78333333333333,9.316666666666666
DEWIM,52.333333333333336,8.433333333333334
DEWIT,52.31666666666667,8.366666666666667
DEWKE,54.11666666666667,10.2
DEWKK,49.483333333333334,9.9
DEWKZ,51.13333333333333,6.416666666666667
DEWLE,49.016666666666666,9.15
DEWLM,51.53333333333333,6.7
DEWMM,49.36666666666667,7.083333333333333
DEWNG,49.03333333333333,10.966666666666667
DEWNH,52.4,9.016666666666667
DEWNI,49.56666666666667,7.85
DEWNL,50.9,10.85
DEWNT,52.25,-10.4
DEWNU,50.416666666666664,7.45
DEWOB,52.43333333333333,10.8
DEWOG,51.05,6.85
DEWRI,53.93333333333333,9.75
DEWTA,49,12.4
DEWTP,51.63333333333333,7.4
DEWTU,51.38333333333333,14.25
DEWWH,49.25,10.816666666666666
DEWWI,50.766666666666666,6.833333333333333
DEXAX,49.81666666666667,10.116666666666667
DEXFW,53.53333333333333,9.85
DEXMP,48.833333333333336,10.833333333333334
DEXRT,48.06666666666667,9.433333333333334
DEXZS,53.25,9.833333333333334
DEYSF,50.93333333333333,14.6
DEYWX,50.1,6.366666666666666
DEZ4Z,49.06666666666667,8.933333333333334
DEZB4,47.666666666666664,10.35
DEZH8,51.2,13.4
DEZHA,51.916666666666664,12.783333333333333
DEZHD,52.96666666666667,13.316666666666666
DEZIN,54.06666666666667,13.9
DEZIS,54.43333333333333,12.683333333333334
DEZIZ,49.1,8.816666666666666
DEZMU,51.53333333333333,11.833333333333334
DEZRH,53.15,12.883333333333333
DEZTH,52.35,13.633333333333333
DEZZH,49.28333333333333,8.816666666666666
DEZZL,49.63333333333333,8.133333333333333
DKAGE,55.266666666666666,14.8
DKAK3,55.06666666666667,14.933333333333334
DKARD,55.25,9.716666666666667
DKARO,55.266666666666666,9.75
DKASA,57.15,10.416666666666666
DKAVK,55.03333333333333,10.266666666666667
DKAVN,55.3,10.783333333333333
DKBAL,55.81666666666667,10.65
DKBBG,56.43333333333333,8.2
DKBGZ,55.56666666666667,10.083333333333334
DKBLA,55.55,8.133333333333333
DKBLU,56.81666666666667,10.1
DKBOG,54.93333333333333,12.05
DKBOS,55.1,10.083333333333334
DKDN6,54.75,11.2
DKDYS,55.733333333333334,12.533333333333333
DKEK4,55.85,11.633333333333333
DKEOT,55.016666666666666,9.433333333333334
DKFER,55.3,10.583333333333334
DKFRK,55.45,8.95
DKFYH,54.96666666666667,9.966666666666667
DKGDM,55.21666666666667,14.966666666666667
DKGTS,56.3,105.31666666666666
DKHBA,55.96666666666667,12.516666666666667
DKHEJ,55.38333333333333,9.6
DKHHV,55.28333333333333,14.75
DKHJ3,55.333333333333336,10.45
DKHJT,55.516666666666666,8.366666666666667
DKHVS,55.983333333333334,8.133333333333333
DKHVT,56.06666666666667,12.566666666666666
DKHWO,55.916666666666664,10.25
DKJEL,55.75,9.433333333333334
DKJUE,55.7,10.016666666666667
DKKAR,55.56666666666667,12.216666666666667
DKKBG,55.483333333333334,10.45
DKKBK,55.18333333333333,11.666666666666666
DKKDM,54.333333333333336,9.45
DKKGL,56.7,10.066666666666666
DKKK4,57.15,9.75
DKKLH,57.95,12.466666666666667
DKKLP,56.53333333333333,8.583333333333334
DKKOK,55.8,10.55
DKKT4,54.7,11.75
DKLHH,55.28333333333333,10.8
DKLUN,55.13333333333333,10.783333333333333
DKMKH,54.96666666666667,11.883333333333333
DKMNS,55,11.866666666666667
DKN3S,55.916666666666664,11.666666666666666
DKNGB,55.45,9.283333333333333
DKNHN,55.7,12.6
DKNR4,55.6,11.666666666666666
DKNSD,55.95,9.383333333333333
DKNYB,55.3,10.783333333333333
DKRD4,56,10.233333333333333
DKRDH,55.25,12.366666666666667
DKRDK,55.06666666666667,9.316666666666666
DKRMO,55.13333333333333,8.516666666666667
DKROF,54.68333333333333,11.383333333333333
DKRYS,55.25,10.55
DKSAE,57.333333333333336,10.533333333333333
DKSB2,55.38333333333333,12.3
DKSD7,55.266666666666666,11.533333333333333
DKSDA,54.9,9.883333333333333
DKSF2,55.583333333333336,11.25
DKSH6,55.31666666666667,12.416666666666666
DKSIT,55.2,11.233333333333333
DKSK3,55.81666666666667,12.566666666666666
DKSL2,55.3,10.05
DKSM6,55.55,11.716666666666667
DKSN2,55.06666666666667,11.916666666666666
DKSN7,55,12.033333333333333
DKSNY,56.86666666666667,8.666666666666666
DKSTA,55.96666666666667,8.383333333333333
DKSTP,55.31666666666667,12.45
DKSVA,55.13333333333333,15.15
DKSVG,55.28333333333333,14.783333333333333
DKTB4,54.75,11.8
DKTJL,56.5,9.6
DKTKB,56.016666666666666,12.466666666666667
DKTMD,56.36666666666667,8.116666666666667
DKTN3,55.6,12.183333333333334
DKTRG,54.9,11.333333333333334
DKTRO,55.03333333333333,10.65
DKUNX,55,11.916666666666666
DKVAE,55.63333333333333,12.35
DKVB2,56.06666666666667,12.15
DKVBN,55,11.916666666666666
DKVBS,54.983333333333334,11.883333333333333
DKVG4,54.7,11.933333333333334
DKVK7,55.75,12.25
DKVM2,55.36666666666667,11.266666666666667
DKVT2,54.85,11.283333333333333
EEABJ,58.36666666666667,22.016666666666666
EEABR,58.166666666666664,22.533333333333335
EEADV,58.53333333333333,23.683333333333334
EEAEN,59.56666666666667,24.75
EEAHO,58.21666666666667,22.366666666666667
EEAJS,59.016666666666666,27.433333333333334
EEAKS,59,27.433333333333334
EEALJ,59.016666666666666,27.433333333333334
EEASE,59.45,26.866666666666667
EEATL,58.3,21.9
EEBEK,59.45,24.65
EEDIR,59.21666666666667,23.5
EEDOB,58.38333333333333,24.366666666666667
EEEIS,59.56666666666667,26.3
EEHAA,58.93333333333333,23.533333333333335
EEHII,59,22.85
EEHLD,58.8,22.45
EEHLT,58.86666666666667,23.05
EEHRA,59.083333333333336,23.533333333333335
EEHRS,59.583333333333336,25.616666666666667
EEHUN,59.46666666666667,24.716666666666665
EEHVV,58.96666666666667,23.533333333333335
EEJEP,58.36666666666667,26.733333333333334
EEJGP,58.03333333333333,24.466666666666665
EEJHT,58.38333333333333,24.283333333333335
EEJKR,58.983333333333334,27.183333333333334
EEJOS,59.38333333333333,28.2
EEKAK,59.45,24.6
EEKAL,58.916666666666664,22.05
EEKAM,58.88333333333333,26.966666666666665
EEKAP,58.36666666666667,26.75
EEKAS,59.45,24.75
EEKBN,59.516666666666666,25.283333333333335
EEKDL,59,22.75
EEKEJ,58.63333333333333,23.45
EEKEL,59.55,24.833333333333332
EEKGS,58.36666666666667,22.966666666666665
EEKGV,58.6,23.066666666666666
EEKHN,58.13333333333333,24.016666666666666
EEKJK,59.46666666666667,24.833333333333332
EEKKE,59.266666666666666,24.016666666666666
EEKKS,58.766666666666666,22.833333333333332
EEKLD,58.45,23.266666666666666
EEKLE,58.65,23.266666666666666
EEKLK,59.5,25.083333333333332
EEKLL,58.65,27.15
EEKLN,59.63333333333333,25.016666666666666
EEKLP,58.666666666666664,27.166666666666668
EEKLR,58.666666666666664,27.166666666666668
EEKND,59.516666666666666,26.533333333333335
EEKNG,58.35,22.95
EEKOL,58.55,27.216666666666665
EEKPA,59.55,26.416666666666668
EEKRG,58.96666666666667,22.466666666666665
EEKSA,58.25,22.733333333333334
EEKSN,58.333333333333336,23.916666666666668
EEKSP,58.05,22.066666666666666
EEKUG,59.35,28.166666666666668
EEKUI,58.56666666666667,23.383333333333333
EEKUR,58.25,22.466666666666665
EEKVI,57.983333333333334,22.2
EEKVR,58.266666666666666,24.166666666666668
EELAN,58.53333333333333,23.683333333333334
EELAO,58.233333333333334,24.116666666666667
EELAT,58.13333333333333,22.25
EELAU,58.916666666666664,22.083333333333332
EELEN,59.45,24.733333333333334
EELEP,59.53333333333333,24.85
EELHK,59.06666666666667,22.7
EELHS,59.45,24.7
EELHT,59.06666666666667,22.7
EELIN,58.333333333333336,24.283333333333335
EELIU,58.28333333333333,24.266666666666666
EELKS,58.333333333333336,27.416666666666668
EELMA,58.166666666666664,22.116666666666667
EELNR,58.53333333333333,23.316666666666666
EELPN,59.55,24.866666666666667
EELPS,58.483333333333334,23.266666666666666
EELSA,59.583333333333336,25.7
EELSL,59.4,24.216666666666665
EELUI,58.86666666666667,23.483333333333334
EEMAN,59.21666666666667,24.133333333333333
EEMDR,59.5,24.816666666666666
EEMEH,58.233333333333334,27.483333333333334
EEMIH,58.78333333333333,26.983333333333334
EEMNI,58.516666666666666,23.666666666666668
EEMNT,57.95,22.133333333333333
EEMNV,57.95,22.116666666666667
EEMOL,59.6,25
EEMRL,58.3,24.016666666666666
EEMRS,59.45,24.666666666666668
EEMTV,58.85,26.95
EEMUG,59.5,24.966666666666665
EEMUN,58.233333333333334,24.116666666666667
EEMUR,58.233333333333334,22.583333333333332
EENAI,59.55,24.55
EENAS,58.21666666666667,22.4
EENJD,58.233333333333334,22.383333333333333
EENJS,59.46666666666667,28.05
EENME,59.53333333333333,25.166666666666668
EENOB,59.45,24.733333333333334
EENRM,59.583333333333336,24.783333333333335
EENST,58.81666666666667,23.033333333333335
EENVA,59.25,23.666666666666668
EEOIU,58.4,25.983333333333334
EEOMR,58.78333333333333,26.983333333333334
EEORI,58.56666666666667,23.1
EEORJ,58.78333333333333,22.766666666666666
EEOST,58.983333333333334,23.516666666666666
EEOTI,59.56666666666667,24.8
EEOTS,58.65,27.166666666666668
EEPAA,58.516666666666666,23.683333333333334
EEPAP,58.36666666666667,21.983333333333334
EEPAS,59.45,24.7
EEPHL,58.45,23.666666666666668
EEPIR,59.46666666666667,24.816666666666666
EEPLN,59.35,24.05
EEPLS,59.333333333333336,24.083333333333332
EEPRE,58.38333333333333,27.516666666666666
EEPRI,58.25,24.133333333333333
EEPRJ,59.43333333333333,26.983333333333334
EEPRK,59.43333333333333,26.983333333333334
EEPRL,59.61666666666667,25
EEPRN,58.38333333333333,24.5
EEPRV,58.38333333333333,24.483333333333334
EEPSM,58.483333333333334,23.266666666666666
EEPSV,59.016666666666666,23.433333333333334
EEPUR,59.416666666666664,27
EEPUS,58.63333333333333,27.15
EEPVS,59.45,24.666666666666668
EERAJ,58.833333333333336,26.95
EERBS,58.36666666666667,26.75
EERGR,59,22.816666666666666
EERHK,58.9,23.433333333333334
EERJS,58.916666666666664,22.066666666666666
EERLB,59.03333333333333,23.283333333333335
EERLS,58.916666666666664,22.066666666666666
EERMS,58.21666666666667,22.5
EERNG,57.78333333333333,23.266666666666666
EERNM,58.11666666666667,24.483333333333334
EERNV,59.56666666666667,24.8
EERON,59.56666666666667,24.8
EEROO,58.266666666666666,21.866666666666667
EERPI,58.13333333333333,27.533333333333335
EERST,59.266666666666666,23.733333333333334
EERUV,58.38333333333333,23.033333333333335
EERVS,59.016666666666666,27.55
EESAM,59.5,25.366666666666667
EESAS,58.71666666666667,27.133333333333333
EESGS,58.38333333333333,26.983333333333334
EESHL,58.96666666666667,23.533333333333335
EESIG,58.15,24
EESLE,58.166666666666664,22.25
EESLM,59.416666666666664,27.733333333333334
EESLN,58.833333333333336,22.95
EESMA,58.53333333333333,22.233333333333334
EESNK,58.833333333333336,22.95
EESNP,58.983333333333334,22.95
EESOE,58.61666666666667,22.6
EESRA,58.166666666666664,27.5
EESRU,58.7,22.533333333333335
EESRV,58.7,22.516666666666666
EESSO,58.71666666666667,27.116666666666667
EESUA,58.13333333333333,24.016666666666666
EESUK,58.13333333333333,24
EESUL,59.46666666666667,28.05
EESUR,59.63333333333333,25.683333333333334
EESUS,58.96666666666667,22.916666666666668
EESVI,58.96666666666667,23.316666666666666
EESVS,58.733333333333334,23.566666666666666
EETAL,58.6,22.983333333333334
EETGI,58.6,22.716666666666665
EETIL,59.45,24.483333333333334
EETJA,58.333333333333336,22.933333333333334
EETJS,58.25,22.466666666666665
EETLT,58.78333333333333,22.766666666666666
EETLV,58.38333333333333,24.5
EETMA,58.68333333333333,22.6
EETML,58.416666666666664,23.116666666666667
EETMN,59.516666666666666,24.883333333333333
EETOI,59.43333333333333,27.533333333333335
EETPL,59.6,25.566666666666666
EETRE,57.916666666666664,24.383333333333333
EETRU,58.36666666666667,26.733333333333334
EETRV,58.25,25.966666666666665
EEURE,58.25,22.5
EEURG,58.36666666666667,26.983333333333334
EEVAN,59.45,24.766666666666666
EEVAR,58.93333333333333,22.95
EEVDU,58.31666666666667,24.016666666666666
EEVEB,59.45,24.65
EEVEE,58.46666666666667,22.05
EEVER,58.6,26.1
EEVIK,58.36666666666667,21.866666666666667
EEVIN,59.65,25.75
EEVIR,58.583333333333336,23.516666666666666
EEVIS,58.583333333333336,23.516666666666666
EEVKS,59,27.733333333333334
EEVLR,58.5,23.233333333333334
EEVNA,59,27.733333333333334
EEVNJ,58.483333333333334,27.25
EEVOI,58.21666666666667,24.466666666666665
EEVOP,58.083333333333336,27.55
EEVOS,59.583333333333336,25.966666666666665
EEVPS,58.43333333333333,23.683333333333334
EEVRI,58.31666666666667,23.983333333333334
EEVRK,58.68333333333333,23.2
EEVRS,58.583333333333336,22.4
EEVSG,58.38333333333333,24.483333333333334
EEVSK,59.016666666666666,27.733333333333334
EEVTR,58.38333333333333,26.733333333333334
EEVUS,59.016666666666666,27.733333333333334
EEVVM,58.46666666666667,22.05
EEVVN,59,27.733333333333334
EEVVS,58.583333333333336,23.566666666666666
EEWJS,58.96666666666667,23.533333333333335
EEWST,58.96666666666667,23.516666666666666
ES2TT,41.56666666666667,1.25
ES4SS,43.31666666666667,-3.0166666666666666
ESAAQ,39.63333333333333,-6.366666666666666
ESABH,43.31666666666667,-4.5
ESACA,40.55,0.48333333333333334
ESAD6,40.36666666666667,-3.25
ESADT,39.78333333333333,-4.866666666666667
ESAGA,28.116666666666667,-15.7
ESAGD,41.9,-8.883333333333333
ESAGG,42.21666666666667,2.65
ESALA,42.983333333333334,-2.6333333333333333
ESALT,43.35,-3.0166666666666666
ESALX,37.46666666666667,-1.7833333333333332
ESAMP,43.35,-3.4166666666666665
ESAMX,40.233333333333334,-4.383333333333334
ESARZ,42.18333333333333,-7.8
ESAS8,43.516666666666666,-5.6
ESASL,42.38333333333333,-1.95
ESATO,43.4,-3.8166666666666664
ESATQ,41.18333333333333,-4.8
ESAXO,43.3,-8.5
ESAYR,39.06666666666667,-1.05
ESB8C,42.88333333333333,-2.1
ESBAT,41.71666666666667,2.55
ESBBJ,28.633333333333333,-17.75
ESBDA,39.06666666666667,-0.55
ESBDF,36.18333333333333,-5.916666666666667
ESBDP,41.1,1.5166666666666666
ESBGG,38.28333333333333,-5.816666666666666
ESBGJ,42.78333333333333,-3.05
ESBLR,41.95,3.2
ESBMO,39.21666666666667,-0.5166666666666667
ESBOS,41.56666666666667,-3.066666666666667
ESBPM,39.516666666666666,3
ESBS3,39.68333333333333,2.8333333333333335
ESBSL,41.36666666666667,-6.1
ESBU3,39.18333333333333,-0.38333333333333336
ESBVN,28.366666666666667,-16.9
ESC9A,39.733333333333334,-0.9666666666666667
ESCAQ,41.11666666666667,0.95
ESCAS,39.983333333333334,-0.03333333333333333
ESCBL,41.06666666666667,1.0666666666666667
ESCBP,37.63333333333333,-0.6833333333333333
ESCC7,39.81666666666667,2.85
ESCCN,42.95,-9.183333333333334
ESCCX,39.06666666666667,-0.4
ESCDI,27.9,-15.4
ESCDK,40.55,0.5333333333333333
ESCED,43.65,-8.05
ESCEL,42.7,-7.05
ESCES,41.53333333333333,1.7
ESCFL,40.38333333333333,-6.75
ESCGE,41.86666666666667,3.0833333333333335
ESCGG,41.88333333333333,2.8166666666666664
ESCGR,39.46666666666667,-3.6
ESCHR,29.233333333333334,-13.5
ESCHZ,38.4,-6.4
ESCNO,43.75,-7.866666666666667
ESCOI,42.666666666666664,-8.716666666666667
ESCPA,37.9,-0.75
ESCPL,36.71666666666667,-4.533333333333333
ESCQU,40.166666666666664,-3.9
ESCRG,37.916666666666664,-0.7333333333333333
ESCRP,39.88333333333333,-4.45
ESCSN,42.21666666666667,-4.85
ESCSO,43.53333333333333,-7.033333333333333
ESCUD,41.583333333333336,-0.9166666666666666
ESCUR,43.38333333333333,-3.216666666666667
ESCZT,42,-6.016666666666667
ESDAG,39.28333333333333,-0.8
ESDBA,43.3,-2.35
ESDBO,38.88333333333333,1.4166666666666667
ESDEJ,40.7,-3.5
ESEBO,39.95,-4.566666666666666
ESECT,40.7,-3.4333333333333336
ESEDL,42.05,0.25
ESEGR,42.5,-8.866666666666667
ESEJC,42.11666666666667,-1.1333333333333333
ESELV,42.56666666666667,-20.533333333333335
ESEMP,42.25,3.1333333333333333
ESENG,38.983333333333334,-0.6833333333333333
ESEOO,39.483333333333334,-2.75
ESETH,40.13333333333333,-2.6833333333333336
ESEUG,42.55,-9
ESEWE,43.36666666666667,-1.7833333333333332
ESEZC,42.31666666666667,-3.0166666666666666
ESFAL,38.7,-1.4333333333333333
ESFLD,38.65,1.5833333333333335
ESFNC,38.916666666666664,-0.16666666666666666
ESFRA,43.05,-8.283333333333333
ESFRM,41.31666666666667,-6.383333333333334
ESFSL,40.05,-4.2
ESGCS,39.96666666666667,0.016666666666666666
ESGDR,42.18333333333333,-5.616666666666667
ESGGA,42.333333333333336,3.066666666666667
ESGLE,42.11666666666667,3.1333333333333333
ESGND,28.05,-16.483333333333334
ESGRT,39.9,-5.2
ESGTL,28.2,-14.016666666666667
ESGTX,43.53333333333333,-3.0166666666666666
ESGU6,40.733333333333334,-3.1666666666666665
ESGVA,41.766666666666666,-4.7
ESGYA,41.666666666666664,1.2166666666666668
ESHDD,38.5,-5.15
ESHHU,42.06666666666667,0.6666666666666666
ESHIE,27.783333333333335,-17.9
ESHIG,38.13333333333333,-6.683333333333334
ESHLL,42.43333333333333,-2.7666666666666666
ESHSN,41.96666666666667,-6.883333333333333
ESHTY,39.733333333333334,-2.8333333333333335
ESHVC,42.4,-8.8
ESIAS,43.11666666666667,-9.166666666666666
ESITE,41.3,-0.75
ESIUA,43.166666666666664,-2.6333333333333333
ESJAV,38.78333333333333,0.16666666666666666
ESJON,39.9,-4.3
ESJRM,42.016666666666666,2.85
ESJUE,40.55,-5.666666666666667
ESKLL,40.9,0.8
ESLAP,42.5,-2.5666666666666664
ESLAX,43.21666666666667,-9
ESLE6,39.43333333333333,-0.4666666666666667
ESLEC,43,-1.8833333333333333
ESLEL,41.61666666666667,2.6666666666666665
ESLGC,29.216666666666665,-13.5
ESLGU,42.96666666666667,-2.6333333333333333
ESLIT,43.31666666666667,-1.9833333333333334
ESLIU,41.78333333333333,2.5833333333333335
ESLLO,41.7,2.85
ESLPC,42.6,-8.933333333333334
ESLPF,39.583333333333336,-1.6666666666666665
ESLSL,42.36666666666667,1.45
ESLTV,38.833333333333336,-3.5833333333333335
ESLZR,38.81666666666667,-6.216666666666667
ESMAI,43.31666666666667,-8.8
ESMBY,42.03333333333333,-6.333333333333333
ESMCZ,41.15,-4.183333333333334
ESMED,28.033333333333335,-16.533333333333335
ESMET,39.516666666666666,-3.0833333333333335
ESMGA,43.1,-9.216666666666667
ESMGN,39.95,-3.9166666666666665
ESMIA,43.1,-8.266666666666667
ESMIC,41.6,0.8666666666666667
ESMIR,38.95,0
ESMIX,42.68333333333333,-2.95
ESMLJ,42.4,-2.3166666666666664
ESMLN,35.31666666666667,-2.8833333333333333
ESMLO,43.416666666666664,-3.8333333333333335
ESMMA,41.65,2.75
ESMNF,37.31666666666667,-4.016666666666667
ESMOA,42.28333333333333,-8.733333333333333
ESMOG,40.483333333333334,-6.05
ESMOI,38.7,-2.8666666666666667
ESMOJ,37.15,-1.85
ESMRJ,39.46666666666667,-3.533333333333333
ESMRN,37.2,-3.6333333333333333
ESMSN,41.483333333333334,2.3166666666666664
ESMTC,41.38333333333333,1.1666666666666667
ESMTQ,42.1,2.2
ESMTU,43.3,-2.3833333333333333
ESMUN,43.35,-2.8333333333333335
ESMUS,43.56666666666667,-5.7
ESNAA,42.65,-2.033333333333333
ESNBL,39.983333333333334,-3.4333333333333336
ESNCA,39.71666666666667,2.9
ESNCO,43.2,-8.75
ESNDD,36.75,-2.7333333333333334
ESNJE,42.416666666666664,-2.7333333333333334
ESNLL,40.016666666666666,-4.433333333333334
ESNRA,42.75,-1.65
ESNRT,39.36666666666667,-0.6
ESNTR,40.233333333333334,-4.183333333333334
ESOLY,39.95,-3.966666666666667
ESOLZ,42.86666666666667,-2.2
ESOMR,39.666666666666664,-3.7666666666666666
ESOND,43.31666666666667,-2.4166666666666665
ESONS,42.68333333333333,-1.7833333333333332
ESOOP,42.28333333333333,3.283333333333333
ESORJ,36.9,-3.4166666666666665
ESOSR,42.983333333333334,-8.433333333333334
ESOTG,43.666666666666664,-7.85
ESOTO,38.93333333333333,-0.25
ESOUT,42.85,-8.9
ESOZL,29.216666666666665,-13.45
ESPAN,40.05,-3.8333333333333335
ESPBU,42.63333333333333,-3.1
ESPCN,39.35,-0.45
ESPD3,42.333333333333336,3.2
ESPDS,39.65,-0.21666666666666667
ESPET,39.61666666666667,3.1
ESPGU,28.3,-16.366666666666667
ESPIT,42.416666666666664,-1.6166666666666667
ESPJC,39.2,-0.36666666666666664
ESPLI,27.766666666666666,-15.583333333333334
ESPNY,38.983333333333334,1.3
ESPPS,28.033333333333335,-17.2
ESPRE,28.916666666666668,-13.7
ESPRG,41.983333333333334,1.8666666666666667
ESPRO,28.5,-13.866666666666667
ESPRT,42.766666666666666,-8.95
ESPSL,43.43333333333333,-5.85
ESPSO,43.4,-5.65
ESPTM,42.8,-7.616666666666667
ESPTN,42.68333333333333,-9.016666666666667
ESPUC,28.916666666666668,-13.666666666666666
ESPVA,41.18333333333333,-4.65
ESPVG,43.56666666666667,-6.633333333333333
ESQIS,40.1,-4.316666666666666
ESRA5,41.71666666666667,1.7
ESRAL,41.43333333333333,1.2333333333333334
ESRBI,42.55,-9
ESRDA,37.516666666666666,-5.966666666666667
ESRDE,40.18333333333333,-0.65
ESRES,39.56666666666667,-6.416666666666667
ESROM,37.21666666666667,-7.116666666666666
ESRPL,42.2,2.183333333333333
ESRRS,41.9,-6.183333333333334
ESRTA,43.31666666666667,-1.9
ESRUE,41.416666666666664,-4.95
ESRUM,37.93333333333333,-1.1166666666666667
ESS8C,42.21666666666667,-5.1
ESS9S,42.78333333333333,-1.8833333333333333
ESSAP,42.18333333333333,3.0833333333333335
ESSAS,42.5,-2.75
ESSBT,29,-13.6
ESSCR,40.61666666666667,0.6
ESSDG,42.766666666666666,-0.3333333333333333
ESSER,39.68333333333333,-0.43333333333333335
ESSFL,41.38333333333333,2.05
ESSFO,36.46666666666667,-6.2
ESSGD,38.166666666666664,-0.7833333333333333
ESSGT,27.766666666666666,-16.466666666666665
ESSIO,39.36666666666667,-2.033333333333333
ESSIS,41.8,2.75
ESSIT,41.233333333333334,1.8333333333333335
ESSJO,41.36666666666667,2.066666666666667
ESSL4,39.833333333333336,4.25
ESSMD,42.166666666666664,2.9833333333333334
ESSNR,43.333333333333336,-3.033333333333333
ESSOL,39.766666666666666,2.7
ESSP4,42.18333333333333,-8.633333333333333
ESSPQ,43.05,-6.066666666666666
ESSRH,41.483333333333334,-5.283333333333333
ESSTE,38.983333333333334,1.5166666666666666
ESSUM,39.1,0.6333333333333333
ESSUR,28.416666666666668,-16.466666666666665
ESSVB,43.38333333333333,-4.383333333333334
ESSVI,42.45,-7.066666666666666
ESSXX,42.4,-8.816666666666666
ESTAZ,28.633333333333333,-17.933333333333334
ESTBR,41.81666666666667,-5.95
ESTBZ,41.7,-1.55
ESTDC,42.56666666666667,-5.583333333333333
ESTDY,43.1,-8.566666666666666
ESTG2,41.166666666666664,1.0166666666666666
ESTHO,37.86666666666667,-0.75
ESTJF,28.7,-17.95
ESTJQ,28.533333333333335,-16.35
ESTKG,41.71666666666667,2.9333333333333336
ESTO9,40.11666666666667,-3.95
ESTRE,36.86666666666667,-6.166666666666667
ESTRR,41.15,1.4
